"","t1","t3","t115","t116","t99","t100","t48","t49","t28","t46","t47","t29","t30","t12","t97","t98","t89","t90","t125","t126","t55","t92","t93","t31","t86","t87","t85","t123","t124","t4","t11","t13","t14","t5","t63","t64","t112","t113","t114","t88","t60","t61","t7","t6","t57","t62","t70","t71","t75","t76","t34","t35","t95","t96","t81","t82","t56","t68","t69","t27","t94","t107","t108","t39","t40","t25","t105","t106","t121","t122","t23","t53","t54","t36","t33","t17","t10","t77","t78","t104","t109","t110","t91","t102","t103","t72","t73","t32","t8","t74","t117","t118","t111","t51","t16","t79","t80","t65","t18","t19","t9","t22","t83","t84","t21","t15","t20","t45","t52","t119","t120","t101","t24","t41","t42","t58","t59","t26","t37","t38","t66","t67","t50","t43","t44","t2"
"t42",9.35796239949,6.94796835919,8.58489800642,8.58489800642,8.58489800649,8.58489800649,8.58489800659,8.58489800659,8.58489800659,8.58489800639,8.24908981479,8.58489800637,8.58489800637,8.58489800629,7.21494110439,7.21494110439,7.21494110399,7.21494110399,7.2149411043571,7.2149411043571,7.21494110429,7.21494110429,7.02842193779,6.62151364454,7.21494110424,7.21494110424,7.14425763434,7.214941104227,7.214941104227,4.96809266614,5.64935249949,6.86845243059,5.82340440619,5.48481588579,7.21494110399,7.21494110399,7.21494110406,7.21494110406,7.21494110406,7.21494110409,7.21494110401,7.21494110401,5.47725077529,5.63683758469,7.21494110445,7.21494110438,7.21494110439,7.21494110439,7.21494110395,7.21494110395,7.21494110395,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.2149411045,7.21494110453,7.21494110453,7.2149411045,7.2149411045,7.2149411045,7.2149411045,7.21494110445,7.21494110445,7.21494110405,7.21494110389,7.11515510697,7.214941103895,7.214941103895,7.00779233949,7.21494110398,6.80779494439,7.21494110398,6.51784548619,7.21494110359,5.5622142722,7.0855893234,7.0855893234,7.08558932328,7.00557882881,7.0855893233,7.08558932328,7.08558932318,7.08558932318,7.08558932328,7.08558932328,6.32617497953,7.0855893235,7.0855893234,7.08558932335,7.08558932335,7.08558932335,7.0855893234,5.7732873598,7.08558932351,7.08558932351,7.0855893235,3.5008529175,4.4193815897,2.7420969899,4.17173793651,4.17173793681,4.17173793681,4.1717379372,3.1748933409,2.99667545241,4.1717379368,4.17173793683,4.17173793678,4.17173793678,4.17173793683,4.171737937,1.3415797538,0,1.597256959,1.597256959,2.5349100358,2.5349100359,2.5349100359,2.5349100359,2.5349100359,2.5349100359,3.356561882,3.356561882,6.49344201349
"t58",9.35796239949,6.94796835919,8.58489800642,8.58489800642,8.58489800649,8.58489800649,8.58489800659,8.58489800659,8.58489800659,8.58489800639,8.24908981479,8.58489800637,8.58489800637,8.58489800629,7.21494110439,7.21494110439,7.21494110399,7.21494110399,7.2149411043571,7.2149411043571,7.21494110429,7.21494110429,7.02842193779,6.62151364454,7.21494110424,7.21494110424,7.14425763434,7.214941104227,7.214941104227,4.96809266614,5.64935249949,6.86845243059,5.82340440619,5.48481588579,7.21494110399,7.21494110399,7.21494110406,7.21494110406,7.21494110406,7.21494110409,7.21494110401,7.21494110401,5.47725077529,5.63683758469,7.21494110445,7.21494110438,7.21494110439,7.21494110439,7.21494110395,7.21494110395,7.21494110395,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.2149411045,7.21494110453,7.21494110453,7.2149411045,7.2149411045,7.2149411045,7.2149411045,7.21494110445,7.21494110445,7.21494110405,7.21494110389,7.11515510697,7.214941103895,7.214941103895,7.00779233949,7.21494110398,6.80779494439,7.21494110398,6.51784548619,7.21494110359,5.5622142722,7.0855893234,7.0855893234,7.08558932328,7.00557882881,7.0855893233,7.08558932328,7.08558932318,7.08558932318,7.08558932328,7.08558932328,6.32617497953,7.0855893235,7.0855893234,7.08558932335,7.08558932335,7.08558932335,7.0855893234,5.7732873598,7.08558932351,7.08558932351,7.0855893235,3.5008529175,4.4193815897,2.7420969899,4.17173793651,4.17173793681,4.17173793681,4.1717379372,3.1748933409,2.99667545241,4.1717379368,4.17173793683,4.17173793678,4.17173793678,4.17173793683,4.171737937,1.597256959,1.597256959,0,0.8917592754,2.5349100358,2.5349100359,2.5349100359,2.5349100359,2.5349100359,2.5349100359,3.356561882,3.356561882,6.49344201349
"t59",9.35796239949,6.94796835919,8.58489800642,8.58489800642,8.58489800649,8.58489800649,8.58489800659,8.58489800659,8.58489800659,8.58489800639,8.24908981479,8.58489800637,8.58489800637,8.58489800629,7.21494110439,7.21494110439,7.21494110399,7.21494110399,7.2149411043571,7.2149411043571,7.21494110429,7.21494110429,7.02842193779,6.62151364454,7.21494110424,7.21494110424,7.14425763434,7.214941104227,7.214941104227,4.96809266614,5.64935249949,6.86845243059,5.82340440619,5.48481588579,7.21494110399,7.21494110399,7.21494110406,7.21494110406,7.21494110406,7.21494110409,7.21494110401,7.21494110401,5.47725077529,5.63683758469,7.21494110445,7.21494110438,7.21494110439,7.21494110439,7.21494110395,7.21494110395,7.21494110395,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.2149411045,7.21494110453,7.21494110453,7.2149411045,7.2149411045,7.2149411045,7.2149411045,7.21494110445,7.21494110445,7.21494110405,7.21494110389,7.11515510697,7.214941103895,7.214941103895,7.00779233949,7.21494110398,6.80779494439,7.21494110398,6.51784548619,7.21494110359,5.5622142722,7.0855893234,7.0855893234,7.08558932328,7.00557882881,7.0855893233,7.08558932328,7.08558932318,7.08558932318,7.08558932328,7.08558932328,6.32617497953,7.0855893235,7.0855893234,7.08558932335,7.08558932335,7.08558932335,7.0855893234,5.7732873598,7.08558932351,7.08558932351,7.0855893235,3.5008529175,4.4193815897,2.7420969899,4.17173793651,4.17173793681,4.17173793681,4.1717379372,3.1748933409,2.99667545241,4.1717379368,4.17173793683,4.17173793678,4.17173793678,4.17173793683,4.171737937,1.597256959,1.597256959,0.8917592754,0,2.5349100358,2.5349100359,2.5349100359,2.5349100359,2.5349100359,2.5349100359,3.356561882,3.356561882,6.49344201349
"t26",9.35796239949,6.94796835919,8.58489800642,8.58489800642,8.58489800649,8.58489800649,8.58489800659,8.58489800659,8.58489800659,8.58489800639,8.24908981479,8.58489800637,8.58489800637,8.58489800629,7.21494110439,7.21494110439,7.21494110399,7.21494110399,7.2149411043571,7.2149411043571,7.21494110429,7.21494110429,7.02842193779,6.62151364454,7.21494110424,7.21494110424,7.14425763434,7.214941104227,7.214941104227,4.96809266614,5.64935249949,6.86845243059,5.82340440619,5.48481588579,7.21494110399,7.21494110399,7.21494110406,7.21494110406,7.21494110406,7.21494110409,7.21494110401,7.21494110401,5.47725077529,5.63683758469,7.21494110445,7.21494110438,7.21494110439,7.21494110439,7.21494110395,7.21494110395,7.21494110395,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.2149411045,7.21494110453,7.21494110453,7.2149411045,7.2149411045,7.2149411045,7.2149411045,7.21494110445,7.21494110445,7.21494110405,7.21494110389,7.11515510697,7.214941103895,7.214941103895,7.00779233949,7.21494110398,6.80779494439,7.21494110398,6.51784548619,7.21494110359,5.5622142722,7.0855893234,7.0855893234,7.08558932328,7.00557882881,7.0855893233,7.08558932328,7.08558932318,7.08558932318,7.08558932328,7.08558932328,6.32617497953,7.0855893235,7.0855893234,7.08558932335,7.08558932335,7.08558932335,7.0855893234,5.7732873598,7.08558932351,7.08558932351,7.0855893235,3.5008529175,4.4193815897,2.7420969899,4.17173793651,4.17173793681,4.17173793681,4.1717379372,3.1748933409,2.99667545241,4.1717379368,4.17173793683,4.17173793678,4.17173793678,4.17173793683,4.171737937,2.5349100358,2.5349100358,2.5349100358,2.5349100358,0,1.9691939185,1.9691939185,1.9691939185,1.9691939185,1.9691939185,3.356561882,3.356561882,6.49344201349
"t37",9.35796239959,6.94796835929,8.58489800652,8.58489800652,8.58489800659,8.58489800659,8.58489800669,8.58489800669,8.58489800669,8.58489800649,8.24908981489,8.58489800647,8.58489800647,8.58489800639,7.21494110449,7.21494110449,7.21494110409,7.21494110409,7.2149411044571,7.2149411044571,7.21494110439,7.21494110439,7.02842193789,6.62151364464,7.21494110434,7.21494110434,7.14425763444,7.214941104327,7.214941104327,4.96809266624,5.64935249959,6.86845243069,5.82340440629,5.48481588589,7.21494110409,7.21494110409,7.21494110416,7.21494110416,7.21494110416,7.21494110419,7.21494110411,7.21494110411,5.47725077539,5.63683758479,7.21494110455,7.21494110448,7.21494110449,7.21494110449,7.21494110405,7.21494110405,7.21494110405,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.2149411046,7.21494110463,7.21494110463,7.2149411046,7.2149411046,7.2149411046,7.2149411046,7.21494110455,7.21494110455,7.21494110415,7.21494110399,7.11515510707,7.214941103995,7.214941103995,7.00779233959,7.21494110408,6.80779494449,7.21494110408,6.51784548629,7.21494110369,5.5622142723,7.0855893235,7.0855893235,7.08558932338,7.00557882891,7.0855893234,7.08558932338,7.08558932328,7.08558932328,7.08558932338,7.08558932338,6.32617497963,7.0855893236,7.0855893235,7.08558932345,7.08558932345,7.08558932345,7.0855893235,5.7732873599,7.08558932361,7.08558932361,7.0855893236,3.5008529176,4.4193815898,2.74209699,4.17173793661,4.17173793691,4.17173793691,4.1717379373,3.174893341,2.99667545251,4.1717379369,4.17173793693,4.17173793688,4.17173793688,4.17173793693,4.1717379371,2.5349100359,2.5349100359,2.5349100359,2.5349100359,1.9691939185,0,1.3632374986,1.5520103514,1.5520103514,1.5520103514,3.3565618821,3.3565618821,6.49344201359
"t38",9.35796239959,6.94796835929,8.58489800652,8.58489800652,8.58489800659,8.58489800659,8.58489800669,8.58489800669,8.58489800669,8.58489800649,8.24908981489,8.58489800647,8.58489800647,8.58489800639,7.21494110449,7.21494110449,7.21494110409,7.21494110409,7.2149411044571,7.2149411044571,7.21494110439,7.21494110439,7.02842193789,6.62151364464,7.21494110434,7.21494110434,7.14425763444,7.214941104327,7.214941104327,4.96809266624,5.64935249959,6.86845243069,5.82340440629,5.48481588589,7.21494110409,7.21494110409,7.21494110416,7.21494110416,7.21494110416,7.21494110419,7.21494110411,7.21494110411,5.47725077539,5.63683758479,7.21494110455,7.21494110448,7.21494110449,7.21494110449,7.21494110405,7.21494110405,7.21494110405,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.2149411046,7.21494110463,7.21494110463,7.2149411046,7.2149411046,7.2149411046,7.2149411046,7.21494110455,7.21494110455,7.21494110415,7.21494110399,7.11515510707,7.214941103995,7.214941103995,7.00779233959,7.21494110408,6.80779494449,7.21494110408,6.51784548629,7.21494110369,5.5622142723,7.0855893235,7.0855893235,7.08558932338,7.00557882891,7.0855893234,7.08558932338,7.08558932328,7.08558932328,7.08558932338,7.08558932338,6.32617497963,7.0855893236,7.0855893235,7.08558932345,7.08558932345,7.08558932345,7.0855893235,5.7732873599,7.08558932361,7.08558932361,7.0855893236,3.5008529176,4.4193815898,2.74209699,4.17173793661,4.17173793691,4.17173793691,4.1717379373,3.174893341,2.99667545251,4.1717379369,4.17173793693,4.17173793688,4.17173793688,4.17173793693,4.1717379371,2.5349100359,2.5349100359,2.5349100359,2.5349100359,1.9691939185,1.3632374986,0,1.5520103514,1.5520103514,1.5520103514,3.3565618821,3.3565618821,6.49344201359
"t66",9.35796239959,6.94796835929,8.58489800652,8.58489800652,8.58489800659,8.58489800659,8.58489800669,8.58489800669,8.58489800669,8.58489800649,8.24908981489,8.58489800647,8.58489800647,8.58489800639,7.21494110449,7.21494110449,7.21494110409,7.21494110409,7.2149411044571,7.2149411044571,7.21494110439,7.21494110439,7.02842193789,6.62151364464,7.21494110434,7.21494110434,7.14425763444,7.214941104327,7.214941104327,4.96809266624,5.64935249959,6.86845243069,5.82340440629,5.48481588589,7.21494110409,7.21494110409,7.21494110416,7.21494110416,7.21494110416,7.21494110419,7.21494110411,7.21494110411,5.47725077539,5.63683758479,7.21494110455,7.21494110448,7.21494110449,7.21494110449,7.21494110405,7.21494110405,7.21494110405,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.2149411046,7.21494110463,7.21494110463,7.2149411046,7.2149411046,7.2149411046,7.2149411046,7.21494110455,7.21494110455,7.21494110415,7.21494110399,7.11515510707,7.214941103995,7.214941103995,7.00779233959,7.21494110408,6.80779494449,7.21494110408,6.51784548629,7.21494110369,5.5622142723,7.0855893235,7.0855893235,7.08558932338,7.00557882891,7.0855893234,7.08558932338,7.08558932328,7.08558932328,7.08558932338,7.08558932338,6.32617497963,7.0855893236,7.0855893235,7.08558932345,7.08558932345,7.08558932345,7.0855893235,5.7732873599,7.08558932361,7.08558932361,7.0855893236,3.5008529176,4.4193815898,2.74209699,4.17173793661,4.17173793691,4.17173793691,4.1717379373,3.174893341,2.99667545251,4.1717379369,4.17173793693,4.17173793688,4.17173793688,4.17173793693,4.1717379371,2.5349100359,2.5349100359,2.5349100359,2.5349100359,1.9691939185,1.5520103514,1.5520103514,0,0.7723567168,1.1207087184,3.3565618821,3.3565618821,6.49344201359
"t67",9.35796239959,6.94796835929,8.58489800652,8.58489800652,8.58489800659,8.58489800659,8.58489800669,8.58489800669,8.58489800669,8.58489800649,8.24908981489,8.58489800647,8.58489800647,8.58489800639,7.21494110449,7.21494110449,7.21494110409,7.21494110409,7.2149411044571,7.2149411044571,7.21494110439,7.21494110439,7.02842193789,6.62151364464,7.21494110434,7.21494110434,7.14425763444,7.214941104327,7.214941104327,4.96809266624,5.64935249959,6.86845243069,5.82340440629,5.48481588589,7.21494110409,7.21494110409,7.21494110416,7.21494110416,7.21494110416,7.21494110419,7.21494110411,7.21494110411,5.47725077539,5.63683758479,7.21494110455,7.21494110448,7.21494110449,7.21494110449,7.21494110405,7.21494110405,7.21494110405,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.2149411046,7.21494110463,7.21494110463,7.2149411046,7.2149411046,7.2149411046,7.2149411046,7.21494110455,7.21494110455,7.21494110415,7.21494110399,7.11515510707,7.214941103995,7.214941103995,7.00779233959,7.21494110408,6.80779494449,7.21494110408,6.51784548629,7.21494110369,5.5622142723,7.0855893235,7.0855893235,7.08558932338,7.00557882891,7.0855893234,7.08558932338,7.08558932328,7.08558932328,7.08558932338,7.08558932338,6.32617497963,7.0855893236,7.0855893235,7.08558932345,7.08558932345,7.08558932345,7.0855893235,5.7732873599,7.08558932361,7.08558932361,7.0855893236,3.5008529176,4.4193815898,2.74209699,4.17173793661,4.17173793691,4.17173793691,4.1717379373,3.174893341,2.99667545251,4.1717379369,4.17173793693,4.17173793688,4.17173793688,4.17173793693,4.1717379371,2.5349100359,2.5349100359,2.5349100359,2.5349100359,1.9691939185,1.5520103514,1.5520103514,0.7723567168,0,1.1207087184,3.3565618821,3.3565618821,6.49344201359
"t50",9.35796239959,6.94796835929,8.58489800652,8.58489800652,8.58489800659,8.58489800659,8.58489800669,8.58489800669,8.58489800669,8.58489800649,8.24908981489,8.58489800647,8.58489800647,8.58489800639,7.21494110449,7.21494110449,7.21494110409,7.21494110409,7.2149411044571,7.2149411044571,7.21494110439,7.21494110439,7.02842193789,6.62151364464,7.21494110434,7.21494110434,7.14425763444,7.214941104327,7.214941104327,4.96809266624,5.64935249959,6.86845243069,5.82340440629,5.48481588589,7.21494110409,7.21494110409,7.21494110416,7.21494110416,7.21494110416,7.21494110419,7.21494110411,7.21494110411,5.47725077539,5.63683758479,7.21494110455,7.21494110448,7.21494110449,7.21494110449,7.21494110405,7.21494110405,7.21494110405,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.2149411046,7.21494110463,7.21494110463,7.2149411046,7.2149411046,7.2149411046,7.2149411046,7.21494110455,7.21494110455,7.21494110415,7.21494110399,7.11515510707,7.214941103995,7.214941103995,7.00779233959,7.21494110408,6.80779494449,7.21494110408,6.51784548629,7.21494110369,5.5622142723,7.0855893235,7.0855893235,7.08558932338,7.00557882891,7.0855893234,7.08558932338,7.08558932328,7.08558932328,7.08558932338,7.08558932338,6.32617497963,7.0855893236,7.0855893235,7.08558932345,7.08558932345,7.08558932345,7.0855893235,5.7732873599,7.08558932361,7.08558932361,7.0855893236,3.5008529176,4.4193815898,2.74209699,4.17173793661,4.17173793691,4.17173793691,4.1717379373,3.174893341,2.99667545251,4.1717379369,4.17173793693,4.17173793688,4.17173793688,4.17173793693,4.1717379371,2.5349100359,2.5349100359,2.5349100359,2.5349100359,1.9691939185,1.5520103514,1.5520103514,1.1207087184,1.1207087184,0,3.3565618821,3.3565618821,6.49344201359
"t43",9.35796239989,6.94796835959,8.58489800682,8.58489800682,8.58489800689,8.58489800689,8.58489800699,8.58489800699,8.58489800699,8.58489800679,8.24908981519,8.58489800677,8.58489800677,8.58489800669,7.21494110479,7.21494110479,7.21494110439,7.21494110439,7.2149411047571,7.2149411047571,7.21494110469,7.21494110469,7.02842193819,6.62151364494,7.21494110464,7.21494110464,7.14425763474,7.214941104627,7.214941104627,4.96809266654,5.64935249989,6.86845243099,5.82340440659,5.48481588619,7.21494110439,7.21494110439,7.21494110446,7.21494110446,7.21494110446,7.21494110449,7.21494110441,7.21494110441,5.47725077569,5.63683758509,7.21494110485,7.21494110478,7.21494110479,7.21494110479,7.21494110435,7.21494110435,7.21494110435,7.21494110485,7.21494110485,7.21494110485,7.21494110485,7.21494110485,7.2149411049,7.21494110493,7.21494110493,7.2149411049,7.2149411049,7.2149411049,7.2149411049,7.21494110485,7.21494110485,7.21494110445,7.21494110429,7.11515510737,7.214941104295,7.214941104295,7.00779233989,7.21494110438,6.80779494479,7.21494110438,6.51784548659,7.21494110399,5.5622142726,7.0855893238,7.0855893238,7.08558932368,7.00557882921,7.0855893237,7.08558932368,7.08558932358,7.08558932358,7.08558932368,7.08558932368,6.32617497993,7.0855893239,7.0855893238,7.08558932375,7.08558932375,7.08558932375,7.0855893238,5.7732873602,7.08558932391,7.08558932391,7.0855893239,3.5008529179,4.4193815901,2.7420969903,4.17173793691,4.17173793721,4.17173793721,4.1717379376,3.1748933413,2.99667545281,4.1717379372,4.17173793723,4.17173793718,4.17173793718,4.17173793723,4.1717379374,3.356561882,3.356561882,3.356561882,3.356561882,3.356561882,3.3565618821,3.3565618821,3.3565618821,3.3565618821,3.3565618821,0,1.1820879504,6.49344201389
"t44",9.35796239989,6.94796835959,8.58489800682,8.58489800682,8.58489800689,8.58489800689,8.58489800699,8.58489800699,8.58489800699,8.58489800679,8.24908981519,8.58489800677,8.58489800677,8.58489800669,7.21494110479,7.21494110479,7.21494110439,7.21494110439,7.2149411047571,7.2149411047571,7.21494110469,7.21494110469,7.02842193819,6.62151364494,7.21494110464,7.21494110464,7.14425763474,7.214941104627,7.214941104627,4.96809266654,5.64935249989,6.86845243099,5.82340440659,5.48481588619,7.21494110439,7.21494110439,7.21494110446,7.21494110446,7.21494110446,7.21494110449,7.21494110441,7.21494110441,5.47725077569,5.63683758509,7.21494110485,7.21494110478,7.21494110479,7.21494110479,7.21494110435,7.21494110435,7.21494110435,7.21494110485,7.21494110485,7.21494110485,7.21494110485,7.21494110485,7.2149411049,7.21494110493,7.21494110493,7.2149411049,7.2149411049,7.2149411049,7.2149411049,7.21494110485,7.21494110485,7.21494110445,7.21494110429,7.11515510737,7.214941104295,7.214941104295,7.00779233989,7.21494110438,6.80779494479,7.21494110438,6.51784548659,7.21494110399,5.5622142726,7.0855893238,7.0855893238,7.08558932368,7.00557882921,7.0855893237,7.08558932368,7.08558932358,7.08558932358,7.08558932368,7.08558932368,6.32617497993,7.0855893239,7.0855893238,7.08558932375,7.08558932375,7.08558932375,7.0855893238,5.7732873602,7.08558932391,7.08558932391,7.0855893239,3.5008529179,4.4193815901,2.7420969903,4.17173793691,4.17173793721,4.17173793721,4.1717379376,3.1748933413,2.99667545281,4.1717379372,4.17173793723,4.17173793718,4.17173793718,4.17173793723,4.1717379374,3.356561882,3.356561882,3.356561882,3.356561882,3.356561882,3.3565618821,3.3565618821,3.3565618821,3.3565618821,3.3565618821,1.1820879504,0,6.49344201389
