"","t27","t91","t92","t69","t77","t78","t105","t106","t43","t10","t32","t33","t66","t67","t51","t7","t6","t16","t55","t56","t46","t28","t40","t73","t74","t75","t89","t90","t96","t97","t44","t63","t64","t53","t54","t107","t108","t88","t111","t112","t86","t3","t2","t4","t17","t61","t62","t11","t12","t24","t93","t102","t103","t37","t71","t72","t38","t109","t110","t65","t100","t101","t70","t57","t58","t5","t30","t31","t15","t19","t34","t36","t82","t83","t22","t115","t116","t42","t47","t48","t81","t119","t120","t84","t85","t45","t8","t20","t21","t29","t59","t60","t23","t14","t98","t99","t87","t39","t113","t114","t25","t26","t94","t95","t52","t76","t79","t80","t35","t49","t50","t9","t13","t41","t68","t117","t118","t104","t18","t1"
"t11",6.76552005935,7.6442513211,7.6442513211,7.6442513211,7.64425132103,7.64425132103,7.64425132095,7.64425132095,7.64425132101,6.87177652901,7.64425132061,7.64425132061,7.64425132051,7.64425132051,7.64425132061,5.74323851096,5.71565657573,7.64425132063,7.64425132045,7.64425132045,7.64425132035,7.64425132035,7.25287156863,7.64425132043,7.64425132038,7.58744102228,6.2801611088,6.2801611088,6.2801611087,6.2801611087,6.2801611087,6.2801611082,6.2801611082,6.28016110881,6.28016110881,6.28016110878,6.28016110878,6.28016110881,6.28016110888,6.28016110888,6.28016110891,3.76879376101,3.81455533833,4.9440512624,4.7321467942,6.1314308375,6.1314308375,0,2.681765128,6.23373094685,6.23373094675,6.23373094674,6.23373094674,5.94730919255,6.23373094718,6.23373094718,6.23373094728,6.23373094731,6.23373094731,6.23373094735,6.23373094728,6.23373094728,6.23373094729,6.23373094731,6.23373094731,6.23373094738,5.63374813818,5.58451821628,6.23373094707,6.23373094749,6.23373094729,5.57664269006,6.23373094726,6.23373094726,6.23373094712,6.23373094748,6.23373094748,6.23373094729,6.23373094731,6.23373094731,6.23373094729,6.233730947197,6.233730947197,6.23373094729,6.23373094729,6.23373094729,6.23373094712,6.23373094699,6.23373094699,6.23373094725,6.23373094725,6.23373094725,6.23373094725,6.23373094735,6.23373094735,6.23373094735,6.23373094735,6.09897772055,6.23373094743,6.23373094743,5.36427670135,6.23373094775,6.23373094765,6.23373094765,6.23373094735,6.23373094735,6.233730947356,6.233730947356,6.23373094735,6.23373094745,6.23373094745,5.38794446525,6.23373094695,5.75410931645,6.23373094735,6.233730947319,6.233730947319,6.23373094732,6.23373094685,3.74929678453
"t12",6.13900760335,7.0177388651,7.0177388651,7.0177388651,7.01773886503,7.01773886503,7.01773886495,7.01773886495,7.01773886501,6.24526407301,7.01773886461,7.01773886461,7.01773886451,7.01773886451,7.01773886461,5.11672605496,5.08914411973,7.01773886463,7.01773886445,7.01773886445,7.01773886435,7.01773886435,6.62635911263,7.01773886443,7.01773886438,6.96092856628,5.6536486528,5.6536486528,5.6536486527,5.6536486527,5.6536486527,5.6536486522,5.6536486522,5.65364865281,5.65364865281,5.65364865278,5.65364865278,5.65364865281,5.65364865288,5.65364865288,5.65364865291,3.14228130501,3.18804288233,4.3175388064,4.1056343382,5.5049183815,5.5049183815,2.681765128,0,5.60721849085,5.60721849075,5.60721849074,5.60721849074,5.32079673655,5.60721849118,5.60721849118,5.60721849128,5.60721849131,5.60721849131,5.60721849135,5.60721849128,5.60721849128,5.60721849129,5.60721849131,5.60721849131,5.60721849138,5.00723568218,4.95800576028,5.60721849107,5.60721849149,5.60721849129,4.95013023406,5.60721849126,5.60721849126,5.60721849112,5.60721849148,5.60721849148,5.60721849129,5.60721849131,5.60721849131,5.60721849129,5.607218491197,5.607218491197,5.60721849129,5.60721849129,5.60721849129,5.60721849112,5.60721849099,5.60721849099,5.60721849125,5.60721849125,5.60721849125,5.60721849125,5.60721849135,5.60721849135,5.60721849135,5.60721849135,5.47246526455,5.60721849143,5.60721849143,4.73776424535,5.60721849175,5.60721849165,5.60721849165,5.60721849135,5.60721849135,5.607218491356,5.607218491356,5.60721849135,5.60721849145,5.60721849145,4.76143200925,5.60721849095,5.12759686045,5.60721849135,5.607218491319,5.607218491319,5.60721849132,5.60721849085,3.12278432853
"t24",6.7655200581,7.64425131985,7.64425131985,7.64425131985,7.64425131978,7.64425131978,7.6442513197,7.6442513197,7.64425131976,6.87177652776,7.64425131936,7.64425131936,7.64425131926,7.64425131926,7.64425131936,5.74323850971,5.71565657448,7.64425131938,7.6442513192,7.6442513192,7.6442513191,7.6442513191,7.25287156738,7.64425131918,7.64425131913,7.58744102103,6.28016110755,6.28016110755,6.28016110745,6.28016110745,6.28016110745,6.28016110695,6.28016110695,6.28016110756,6.28016110756,6.28016110753,6.28016110753,6.28016110756,6.28016110763,6.28016110763,6.28016110766,3.76879375976,3.81455533708,5.04635137125,4.83444690305,6.23373094635,6.23373094635,6.23373094685,5.60721849085,0,2.4386576999,2.43865769989,2.43865769989,2.1522359457,4.89365730633,4.89365730633,4.89365730643,4.89365730646,4.89365730646,4.8936573065,4.89365730643,4.89365730643,4.89365730644,4.89365730646,4.89365730646,4.89365730653,4.29367449733,4.24444457543,4.89365730622,4.89365730664,4.89365730644,4.23656904921,4.89365730641,4.89365730641,5.21456685427,5.21456685463,5.21456685463,5.21456685444,5.21456685446,5.21456685446,5.21456685444,5.214566854347,5.214566854347,5.21456685444,5.21456685444,5.21456685444,5.21456685427,5.21456685414,5.21456685414,5.2145668544,5.2145668544,5.2145668544,5.2145668544,5.6062585821,5.6062585821,5.6062585821,5.6062585821,5.4715053553,5.60625858218,5.60625858218,4.7368043361,5.6062585825,6.090854561,6.090854561,6.0908545607,6.0908545607,6.090854560706,6.090854560706,6.0908545607,6.0908545608,6.0908545608,5.2450680786,6.0908545603,5.6112329298,6.0908545607,6.090854560669,6.090854560669,6.09085456067,6.0908545602,3.74929678328
"t93",6.765520058,7.64425131975,7.64425131975,7.64425131975,7.64425131968,7.64425131968,7.6442513196,7.6442513196,7.64425131966,6.87177652766,7.64425131926,7.64425131926,7.64425131916,7.64425131916,7.64425131926,5.74323850961,5.71565657438,7.64425131928,7.6442513191,7.6442513191,7.644251319,7.644251319,7.25287156728,7.64425131908,7.64425131903,7.58744102093,6.28016110745,6.28016110745,6.28016110735,6.28016110735,6.28016110735,6.28016110685,6.28016110685,6.28016110746,6.28016110746,6.28016110743,6.28016110743,6.28016110746,6.28016110753,6.28016110753,6.28016110756,3.76879375966,3.81455533698,5.04635137115,4.83444690295,6.23373094625,6.23373094625,6.23373094675,5.60721849075,2.4386576999,0,0.23282286099,0.23282286099,1.2860020794,4.89365730623,4.89365730623,4.89365730633,4.89365730636,4.89365730636,4.8936573064,4.89365730633,4.89365730633,4.89365730634,4.89365730636,4.89365730636,4.89365730643,4.29367449723,4.24444457533,4.89365730612,4.89365730654,4.89365730634,4.23656904911,4.89365730631,4.89365730631,5.21456685417,5.21456685453,5.21456685453,5.21456685434,5.21456685436,5.21456685436,5.21456685434,5.214566854247,5.214566854247,5.21456685434,5.21456685434,5.21456685434,5.21456685417,5.21456685404,5.21456685404,5.2145668543,5.2145668543,5.2145668543,5.2145668543,5.606258582,5.606258582,5.606258582,5.606258582,5.4715053552,5.60625858208,5.60625858208,4.736804336,5.6062585824,6.0908545609,6.0908545609,6.0908545606,6.0908545606,6.090854560606,6.090854560606,6.0908545606,6.0908545607,6.0908545607,5.2450680785,6.0908545602,5.6112329297,6.0908545606,6.090854560569,6.090854560569,6.09085456057,6.0908545601,3.74929678318
"t102",6.76552005799,7.64425131974,7.64425131974,7.64425131974,7.64425131967,7.64425131967,7.64425131959,7.64425131959,7.64425131965,6.87177652765,7.64425131925,7.64425131925,7.64425131915,7.64425131915,7.64425131925,5.7432385096,5.71565657437,7.64425131927,7.64425131909,7.64425131909,7.64425131899,7.64425131899,7.25287156727,7.64425131907,7.64425131902,7.58744102092,6.28016110744,6.28016110744,6.28016110734,6.28016110734,6.28016110734,6.28016110684,6.28016110684,6.28016110745,6.28016110745,6.28016110742,6.28016110742,6.28016110745,6.28016110752,6.28016110752,6.28016110755,3.76879375965,3.81455533697,5.04635137114,4.83444690294,6.23373094624,6.23373094624,6.23373094674,5.60721849074,2.43865769989,0.23282286099,0,0.16635306014,1.28600207939,4.89365730622,4.89365730622,4.89365730632,4.89365730635,4.89365730635,4.89365730639,4.89365730632,4.89365730632,4.89365730633,4.89365730635,4.89365730635,4.89365730642,4.29367449722,4.24444457532,4.89365730611,4.89365730653,4.89365730633,4.2365690491,4.8936573063,4.8936573063,5.21456685416,5.21456685452,5.21456685452,5.21456685433,5.21456685435,5.21456685435,5.21456685433,5.214566854237,5.214566854237,5.21456685433,5.21456685433,5.21456685433,5.21456685416,5.21456685403,5.21456685403,5.21456685429,5.21456685429,5.21456685429,5.21456685429,5.60625858199,5.60625858199,5.60625858199,5.60625858199,5.47150535519,5.60625858207,5.60625858207,4.73680433599,5.60625858239,6.09085456089,6.09085456089,6.09085456059,6.09085456059,6.090854560596,6.090854560596,6.09085456059,6.09085456069,6.09085456069,5.24506807849,6.09085456019,5.61123292969,6.09085456059,6.090854560559,6.090854560559,6.09085456056,6.09085456009,3.74929678317
"t103",6.76552005799,7.64425131974,7.64425131974,7.64425131974,7.64425131967,7.64425131967,7.64425131959,7.64425131959,7.64425131965,6.87177652765,7.64425131925,7.64425131925,7.64425131915,7.64425131915,7.64425131925,5.7432385096,5.71565657437,7.64425131927,7.64425131909,7.64425131909,7.64425131899,7.64425131899,7.25287156727,7.64425131907,7.64425131902,7.58744102092,6.28016110744,6.28016110744,6.28016110734,6.28016110734,6.28016110734,6.28016110684,6.28016110684,6.28016110745,6.28016110745,6.28016110742,6.28016110742,6.28016110745,6.28016110752,6.28016110752,6.28016110755,3.76879375965,3.81455533697,5.04635137114,4.83444690294,6.23373094624,6.23373094624,6.23373094674,5.60721849074,2.43865769989,0.23282286099,0.16635306014,0,1.28600207939,4.89365730622,4.89365730622,4.89365730632,4.89365730635,4.89365730635,4.89365730639,4.89365730632,4.89365730632,4.89365730633,4.89365730635,4.89365730635,4.89365730642,4.29367449722,4.24444457532,4.89365730611,4.89365730653,4.89365730633,4.2365690491,4.8936573063,4.8936573063,5.21456685416,5.21456685452,5.21456685452,5.21456685433,5.21456685435,5.21456685435,5.21456685433,5.214566854237,5.214566854237,5.21456685433,5.21456685433,5.21456685433,5.21456685416,5.21456685403,5.21456685403,5.21456685429,5.21456685429,5.21456685429,5.21456685429,5.60625858199,5.60625858199,5.60625858199,5.60625858199,5.47150535519,5.60625858207,5.60625858207,4.73680433599,5.60625858239,6.09085456089,6.09085456089,6.09085456059,6.09085456059,6.090854560596,6.090854560596,6.09085456059,6.09085456069,6.09085456069,5.24506807849,6.09085456019,5.61123292969,6.09085456059,6.090854560559,6.090854560559,6.09085456056,6.09085456009,3.74929678317
"t37",6.4790983038,7.35782956555,7.35782956555,7.35782956555,7.35782956548,7.35782956548,7.3578295654,7.3578295654,7.35782956546,6.58535477346,7.35782956506,7.35782956506,7.35782956496,7.35782956496,7.35782956506,5.45681675541,5.42923482018,7.35782956508,7.3578295649,7.3578295649,7.3578295648,7.3578295648,6.96644981308,7.35782956488,7.35782956483,7.30101926673,5.99373935325,5.99373935325,5.99373935315,5.99373935315,5.99373935315,5.99373935265,5.99373935265,5.99373935326,5.99373935326,5.99373935323,5.99373935323,5.99373935326,5.99373935333,5.99373935333,5.99373935336,3.48237200546,3.52813358278,4.75992961695,4.54802514875,5.94730919205,5.94730919205,5.94730919255,5.32079673655,2.1522359457,1.2860020794,1.28600207939,1.28600207939,0,4.60723555203,4.60723555203,4.60723555213,4.60723555216,4.60723555216,4.6072355522,4.60723555213,4.60723555213,4.60723555214,4.60723555216,4.60723555216,4.60723555223,4.00725274303,3.95802282113,4.60723555192,4.60723555234,4.60723555214,3.95014729491,4.60723555211,4.60723555211,4.92814509997,4.92814510033,4.92814510033,4.92814510014,4.92814510016,4.92814510016,4.92814510014,4.928145100047,4.928145100047,4.92814510014,4.92814510014,4.92814510014,4.92814509997,4.92814509984,4.92814509984,4.9281451001,4.9281451001,4.9281451001,4.9281451001,5.3198368278,5.3198368278,5.3198368278,5.3198368278,5.185083601,5.31983682788,5.31983682788,4.4503825818,5.3198368282,5.8044328067,5.8044328067,5.8044328064,5.8044328064,5.804432806406,5.804432806406,5.8044328064,5.8044328065,5.8044328065,4.9586463243,5.804432806,5.3248111755,5.8044328064,5.804432806369,5.804432806369,5.80443280637,5.8044328059,3.46287502898
"t71",6.76552005843,7.64425132018,7.64425132018,7.64425132018,7.64425132011,7.64425132011,7.64425132003,7.64425132003,7.64425132009,6.87177652809,7.64425131969,7.64425131969,7.64425131959,7.64425131959,7.64425131969,5.74323851004,5.71565657481,7.64425131971,7.64425131953,7.64425131953,7.64425131943,7.64425131943,7.25287156771,7.64425131951,7.64425131946,7.58744102136,6.28016110788,6.28016110788,6.28016110778,6.28016110778,6.28016110778,6.28016110728,6.28016110728,6.28016110789,6.28016110789,6.28016110786,6.28016110786,6.28016110789,6.28016110796,6.28016110796,6.28016110799,3.76879376009,3.81455533741,5.04635137158,4.83444690338,6.23373094668,6.23373094668,6.23373094718,5.60721849118,4.89365730633,4.89365730623,4.89365730622,4.89365730622,4.60723555203,0,0.6092033388,3.1045320469,3.10453204693,3.10453204693,3.10453204697,3.1045320469,3.1045320469,3.10453204691,3.10453204693,3.10453204693,4.4753179478,4.2034779422,4.1542480203,4.80346075109,4.80346075151,4.80346075131,4.14637249408,4.80346075128,4.80346075128,5.2145668546,5.21456685496,5.21456685496,5.21456685477,5.21456685479,5.21456685479,5.21456685477,5.214566854677,5.214566854677,5.21456685477,5.21456685477,5.21456685477,5.2145668546,5.21456685447,5.21456685447,5.21456685473,5.21456685473,5.21456685473,5.21456685473,5.60625858243,5.60625858243,5.60625858243,5.60625858243,5.47150535563,5.60625858251,5.60625858251,4.73680433643,5.60625858283,6.09085456133,6.09085456133,6.09085456103,6.09085456103,6.090854561036,6.090854561036,6.09085456103,6.09085456113,6.09085456113,5.24506807893,6.09085456063,5.61123293013,6.09085456103,6.090854560999,6.090854560999,6.090854561,6.09085456053,3.74929678361
"t72",6.76552005843,7.64425132018,7.64425132018,7.64425132018,7.64425132011,7.64425132011,7.64425132003,7.64425132003,7.64425132009,6.87177652809,7.64425131969,7.64425131969,7.64425131959,7.64425131959,7.64425131969,5.74323851004,5.71565657481,7.64425131971,7.64425131953,7.64425131953,7.64425131943,7.64425131943,7.25287156771,7.64425131951,7.64425131946,7.58744102136,6.28016110788,6.28016110788,6.28016110778,6.28016110778,6.28016110778,6.28016110728,6.28016110728,6.28016110789,6.28016110789,6.28016110786,6.28016110786,6.28016110789,6.28016110796,6.28016110796,6.28016110799,3.76879376009,3.81455533741,5.04635137158,4.83444690338,6.23373094668,6.23373094668,6.23373094718,5.60721849118,4.89365730633,4.89365730623,4.89365730622,4.89365730622,4.60723555203,0.6092033388,0,3.1045320469,3.10453204693,3.10453204693,3.10453204697,3.1045320469,3.1045320469,3.10453204691,3.10453204693,3.10453204693,4.4753179478,4.2034779422,4.1542480203,4.80346075109,4.80346075151,4.80346075131,4.14637249408,4.80346075128,4.80346075128,5.2145668546,5.21456685496,5.21456685496,5.21456685477,5.21456685479,5.21456685479,5.21456685477,5.214566854677,5.214566854677,5.21456685477,5.21456685477,5.21456685477,5.2145668546,5.21456685447,5.21456685447,5.21456685473,5.21456685473,5.21456685473,5.21456685473,5.60625858243,5.60625858243,5.60625858243,5.60625858243,5.47150535563,5.60625858251,5.60625858251,4.73680433643,5.60625858283,6.09085456133,6.09085456133,6.09085456103,6.09085456103,6.090854561036,6.090854561036,6.09085456103,6.09085456113,6.09085456113,5.24506807893,6.09085456063,5.61123293013,6.09085456103,6.090854560999,6.090854560999,6.090854561,6.09085456053,3.74929678361
"t38",6.76552005853,7.64425132028,7.64425132028,7.64425132028,7.64425132021,7.64425132021,7.64425132013,7.64425132013,7.64425132019,6.87177652819,7.64425131979,7.64425131979,7.64425131969,7.64425131969,7.64425131979,5.74323851014,5.71565657491,7.64425131981,7.64425131963,7.64425131963,7.64425131953,7.64425131953,7.25287156781,7.64425131961,7.64425131956,7.58744102146,6.28016110798,6.28016110798,6.28016110788,6.28016110788,6.28016110788,6.28016110738,6.28016110738,6.28016110799,6.28016110799,6.28016110796,6.28016110796,6.28016110799,6.28016110806,6.28016110806,6.28016110809,3.76879376019,3.81455533751,5.04635137168,4.83444690348,6.23373094678,6.23373094678,6.23373094728,5.60721849128,4.89365730643,4.89365730633,4.89365730632,4.89365730632,4.60723555213,3.1045320469,3.1045320469,0,1.51142068003,1.51142068003,1.51142068007,1.51142068,1.51142068,1.51142068001,1.51142068003,1.51142068003,4.4753179479,4.2034779423,4.1542480204,4.80346075119,4.80346075161,4.80346075141,4.14637249418,4.80346075138,4.80346075138,5.2145668547,5.21456685506,5.21456685506,5.21456685487,5.21456685489,5.21456685489,5.21456685487,5.214566854777,5.214566854777,5.21456685487,5.21456685487,5.21456685487,5.2145668547,5.21456685457,5.21456685457,5.21456685483,5.21456685483,5.21456685483,5.21456685483,5.60625858253,5.60625858253,5.60625858253,5.60625858253,5.47150535573,5.60625858261,5.60625858261,4.73680433653,5.60625858293,6.09085456143,6.09085456143,6.09085456113,6.09085456113,6.090854561136,6.090854561136,6.09085456113,6.09085456123,6.09085456123,5.24506807903,6.09085456073,5.61123293023,6.09085456113,6.090854561099,6.090854561099,6.0908545611,6.09085456063,3.74929678371
"t109",6.76552005856,7.64425132031,7.64425132031,7.64425132031,7.64425132024,7.64425132024,7.64425132016,7.64425132016,7.64425132022,6.87177652822,7.64425131982,7.64425131982,7.64425131972,7.64425131972,7.64425131982,5.74323851017,5.71565657494,7.64425131984,7.64425131966,7.64425131966,7.64425131956,7.64425131956,7.25287156784,7.64425131964,7.64425131959,7.58744102149,6.28016110801,6.28016110801,6.28016110791,6.28016110791,6.28016110791,6.28016110741,6.28016110741,6.28016110802,6.28016110802,6.28016110799,6.28016110799,6.28016110802,6.28016110809,6.28016110809,6.28016110812,3.76879376022,3.81455533754,5.04635137171,4.83444690351,6.23373094681,6.23373094681,6.23373094731,5.60721849131,4.89365730646,4.89365730636,4.89365730635,4.89365730635,4.60723555216,3.10453204693,3.10453204693,1.51142068003,0,0.13593195512,0.72215161156,0.80771892623,0.80771892623,0.80771892624,0.83357954346,0.83357954346,4.47531794793,4.20347794233,4.15424802043,4.80346075122,4.80346075164,4.80346075144,4.14637249421,4.80346075141,4.80346075141,5.21456685473,5.21456685509,5.21456685509,5.2145668549,5.21456685492,5.21456685492,5.2145668549,5.214566854807,5.214566854807,5.2145668549,5.2145668549,5.2145668549,5.21456685473,5.2145668546,5.2145668546,5.21456685486,5.21456685486,5.21456685486,5.21456685486,5.60625858256,5.60625858256,5.60625858256,5.60625858256,5.47150535576,5.60625858264,5.60625858264,4.73680433656,5.60625858296,6.09085456146,6.09085456146,6.09085456116,6.09085456116,6.090854561166,6.090854561166,6.09085456116,6.09085456126,6.09085456126,5.24506807906,6.09085456076,5.61123293026,6.09085456116,6.090854561129,6.090854561129,6.09085456113,6.09085456066,3.74929678374
"t110",6.76552005856,7.64425132031,7.64425132031,7.64425132031,7.64425132024,7.64425132024,7.64425132016,7.64425132016,7.64425132022,6.87177652822,7.64425131982,7.64425131982,7.64425131972,7.64425131972,7.64425131982,5.74323851017,5.71565657494,7.64425131984,7.64425131966,7.64425131966,7.64425131956,7.64425131956,7.25287156784,7.64425131964,7.64425131959,7.58744102149,6.28016110801,6.28016110801,6.28016110791,6.28016110791,6.28016110791,6.28016110741,6.28016110741,6.28016110802,6.28016110802,6.28016110799,6.28016110799,6.28016110802,6.28016110809,6.28016110809,6.28016110812,3.76879376022,3.81455533754,5.04635137171,4.83444690351,6.23373094681,6.23373094681,6.23373094731,5.60721849131,4.89365730646,4.89365730636,4.89365730635,4.89365730635,4.60723555216,3.10453204693,3.10453204693,1.51142068003,0.13593195512,0,0.72215161156,0.80771892623,0.80771892623,0.80771892624,0.83357954346,0.83357954346,4.47531794793,4.20347794233,4.15424802043,4.80346075122,4.80346075164,4.80346075144,4.14637249421,4.80346075141,4.80346075141,5.21456685473,5.21456685509,5.21456685509,5.2145668549,5.21456685492,5.21456685492,5.2145668549,5.214566854807,5.214566854807,5.2145668549,5.2145668549,5.2145668549,5.21456685473,5.2145668546,5.2145668546,5.21456685486,5.21456685486,5.21456685486,5.21456685486,5.60625858256,5.60625858256,5.60625858256,5.60625858256,5.47150535576,5.60625858264,5.60625858264,4.73680433656,5.60625858296,6.09085456146,6.09085456146,6.09085456116,6.09085456116,6.090854561166,6.090854561166,6.09085456116,6.09085456126,6.09085456126,5.24506807906,6.09085456076,5.61123293026,6.09085456116,6.090854561129,6.090854561129,6.09085456113,6.09085456066,3.74929678374
